2026-03-14 14:44:28,692 | INFO |   unique_cities       : 0
2026-03-14 14:44:28,692 | INFO |   unique_zips         : 0
2026-03-14 14:44:28,692 | INFO |   min_value           : 0
2026-03-14 14:44:28,692 | INFO |   max_value           : 0
2026-03-14 14:44:28,692 | INFO |   avg_value           : 0
2026-03-14 14:56:32,151 | INFO | =======================================================
2026-03-14 14:56:32,151 | INFO | PROPULSE AI — FLORIDA PIPELINE STARTING
2026-03-14 14:56:32,151 | INFO | =======================================================
2026-03-14 14:56:32,151 | INFO | Database initialized successfully.
2026-03-14 14:56:32,151 | INFO | Existing records in database: 0
2026-03-14 14:56:32,151 | INFO | Need 8,000 more records to reach goal of 8,000.
2026-03-14 14:56:32,151 | INFO | Fetching | Offset: 0 | Batch size: 2000 | Total so far: 0/8,000
2026-03-14 14:56:36,157 | INFO | No more records available on server.
2026-03-14 14:56:36,165 | INFO | =======================================================
2026-03-14 14:56:36,165 | INFO | PIPELINE COMPLETE
2026-03-14 14:56:36,165 | INFO | Collected this run : 0
2026-03-14 14:56:36,165 | INFO | Total in database  : 0
2026-03-14 14:56:36,165 | INFO | Goal               : 8,000
2026-03-14 14:56:36,165 | INFO | Still need 8,000 more. Re-run to continue.
2026-03-14 14:56:36,165 | INFO | =======================================================
2026-03-14 14:56:36,167 | INFO | DATABASE SUMMARY:
2026-03-14 14:56:36,167 | INFO |   total_records       : 0
2026-03-14 14:56:36,167 | INFO |   unique_cities       : 0
2026-03-14 14:56:36,167 | INFO |   unique_zips         : 0
2026-03-14 14:56:36,167 | INFO |   min_value           : 0
2026-03-14 14:56:36,167 | INFO |   max_value           : 0
2026-03-14 14:56:36,167 | INFO |   avg_value           : 0
2026-03-14 15:05:35,017 | INFO | =======================================================
2026-03-14 15:05:35,017 | INFO | PROPULSE AI — FLORIDA PIPELINE STARTING
2026-03-14 15:05:35,017 | INFO | =======================================================
2026-03-14 15:05:35,017 | INFO | Database initialized successfully.
2026-03-14 15:05:35,017 | INFO | Existing records in database: 0
2026-03-14 15:05:35,017 | INFO | Need 8,000 more records to reach goal of 8,000.
2026-03-14 15:05:35,017 | INFO | Fetching | Offset: 0 | Batch size: 2000 | Total so far: 0/8,000
2026-03-14 15:05:38,601 | ERROR | Database error: table leads has no column named OWN_STATE_
2026-03-14 15:05:39,103 | INFO | Fetching | Offset: 2,000 | Batch size: 2000 | Total so far: 2,000/8,000
2026-03-14 15:05:46,154 | ERROR | Database error: table leads has no column named OWN_STATE_
2026-03-14 15:05:46,661 | INFO | Fetching | Offset: 4,000 | Batch size: 2000 | Total so far: 4,000/8,000
2026-03-14 15:05:53,408 | ERROR | Database error: table leads has no column named OWN_STATE_
2026-03-14 15:05:53,921 | INFO | Fetching | Offset: 6,000 | Batch size: 2000 | Total so far: 6,000/8,000
2026-03-14 15:05:56,276 | ERROR | Database error: table leads has no column named OWN_STATE_
2026-03-14 15:05:56,789 | INFO | =======================================================
2026-03-14 15:05:56,789 | INFO | PIPELINE COMPLETE
2026-03-14 15:05:56,789 | INFO | Collected this run : 8,000
2026-03-14 15:05:56,789 | INFO | Total in database  : 0
2026-03-14 15:05:56,789 | INFO | Goal               : 8,000
2026-03-14 15:05:56,789 | INFO | Still need 8,000 more. Re-run to continue.
2026-03-14 15:05:56,789 | INFO | =======================================================
2026-03-14 15:05:56,789 | INFO | DATABASE SUMMARY:
2026-03-14 15:05:56,789 | INFO |   total_records       : 0
2026-03-14 15:05:56,789 | INFO |   unique_cities       : 0
2026-03-14 15:05:56,789 | INFO |   unique_zips         : 0
2026-03-14 15:05:56,789 | INFO |   min_value           : 0
2026-03-14 15:05:56,789 | INFO |   max_value           : 0
2026-03-14 15:05:56,789 | INFO |   avg_value           : 0
2026-03-14 15:17:13,015 | INFO | =======================================================
2026-03-14 15:17:13,015 | INFO | PROPULSE AI — FLORIDA PIPELINE STARTING
2026-03-14 15:17:13,015 | INFO | =======================================================
2026-03-14 15:17:13,060 | INFO | Database initialized successfully.
2026-03-14 15:17:13,060 | INFO | Existing records in database: 0
2026-03-14 15:17:13,060 | INFO | Need 8,000 more records to reach goal of 8,000.
2026-03-14 15:17:13,060 | INFO | Fetching | Offset: 0 | Batch size: 2000 | Total so far: 0/8,000
2026-03-14 15:17:18,342 | INFO | Batch saved: 2000 new records inserted.
2026-03-14 15:17:18,845 | INFO | Fetching | Offset: 2,000 | Batch size: 2000 | Total so far: 2,000/8,000
2026-03-14 15:17:30,620 | INFO | Batch saved: 2000 new records inserted.
2026-03-14 15:17:31,132 | INFO | Fetching | Offset: 4,000 | Batch size: 2000 | Total so far: 4,000/8,000
2026-03-14 15:17:40,375 | INFO | Batch saved: 2000 new records inserted.
2026-03-14 15:17:40,884 | INFO | Fetching | Offset: 6,000 | Batch size: 2000 | Total so far: 6,000/8,000
2026-03-14 15:17:44,375 | INFO | Batch saved: 2000 new records inserted.
2026-03-14 15:17:44,882 | INFO | =======================================================
2026-03-14 15:17:44,882 | INFO | PIPELINE COMPLETE
2026-03-14 15:17:44,886 | INFO | Collected this run : 8,000
2026-03-14 15:17:44,886 | INFO | Total in database  : 8,000
2026-03-14 15:17:44,886 | INFO | Goal               : 8,000
2026-03-14 15:17:44,887 | INFO | Goal reached. Ready for data cleaning phase.
2026-03-14 15:17:44,887 | INFO | =======================================================
2026-03-14 15:17:44,910 | INFO | DATABASE SUMMARY:
2026-03-14 15:17:44,910 | INFO |   total_records       : 8000
2026-03-14 15:17:44,910 | INFO |   unique_cities       : 10
2026-03-14 15:17:44,910 | INFO |   unique_zips         : 11
2026-03-14 15:17:44,910 | INFO |   min_value           : 50.0
2026-03-14 15:17:44,910 | INFO |   max_value           : 873020133.0
2026-03-14 15:17:44,910 | INFO |   avg_value           : 316246.33
2026-03-14 15:17:44,910 | INFO |   has_living_area     : 5605
2026-03-14 15:17:44,910 | INFO |   has_second_sale     : 93
2026-03-14 15:17:44,910 | INFO |   out_of_state_owners : 376
2026-05-03 13:30:01,891 | INFO | =======================================================
2026-05-03 13:30:01,891 | INFO | PROPULSE AI — FLORIDA PIPELINE STARTING
2026-05-03 13:30:01,892 | INFO | =======================================================
2026-05-03 13:30:01,940 | INFO | Database initialized successfully.
2026-05-03 13:30:01,943 | INFO | Existing records in database: 8,000
2026-05-03 13:30:01,943 | INFO | Goal of 8,000 already reached. Nothing to fetch.
2026-05-20 13:00:19,665 | INFO | =======================================================
2026-05-20 13:00:19,665 | INFO | VERIDEX — FLORIDA REAL ESTATE INTELLIGENCE SYSTEM
2026-05-20 13:00:19,665 | INFO | Started : 2026-05-20 13:00:19
2026-05-20 13:00:19,665 | INFO | Mode    : PIPELINE=TRAIN | RUN=DRY_RUN | DEMO=False
2026-05-20 13:00:19,665 | INFO | =======================================================
2026-05-20 13:00:19,726 | INFO | Database initialized successfully. All tables ready.
2026-05-20 13:00:19,726 | INFO | First run ever → RUN_20260520_130019
2026-05-20 13:00:19,726 | INFO | Run ID  : RUN_20260520_130019
2026-05-20 13:00:20,005 | INFO | PIPELINE MODE: TRAIN
2026-05-20 13:00:20,005 | INFO | Flow: scraper → cleaner → features → model
2026-05-20 13:00:20,005 | INFO | -------------------------------------------------------
2026-05-20 13:00:20,005 | INFO | START | scraper      | records_in=8,000
2026-05-20 13:00:20,005 | WARNING | FUNCTION NOT FOUND: scrape_records in scraper.py — returning state unchanged.
2026-05-20 13:00:20,011 | INFO | pipeline_log | scraper | completed | in=8,000 out=0 | 0.0s
2026-05-20 13:00:20,011 | INFO | DONE  | scraper      | records_out=0 | 0.0s
2026-05-20 13:00:20,011 | WARNING | Scraper returned 0 records. Check RUN_MODE and TOTAL_GOAL in project_config.py.
2026-05-20 13:00:20,038 | INFO | =======================================================
2026-05-20 13:00:20,038 | INFO | VERIDEX PIPELINE — RUN SUMMARY
2026-05-20 13:00:20,038 | INFO | Run ID  : RUN_20260520_130019
2026-05-20 13:00:20,038 | INFO | Mode    : TRAIN | DRY_RUN
2026-05-20 13:00:20,038 | INFO | =======================================================
2026-05-20 13:00:20,038 | INFO | Stage          Status             In      Out     Time
2026-05-20 13:00:20,038 | INFO | -------------------------------------------------------
2026-05-20 13:00:20,038 | INFO | scraper        completed       8,000        0     0.0s
2026-05-20 13:00:20,038 | INFO | -------------------------------------------------------
2026-05-20 13:00:20,038 | INFO | Total errors : 0
2026-05-20 13:00:20,038 | INFO | =======================================================
2026-05-20 13:12:26,426 | INFO | =======================================================
2026-05-20 13:12:26,426 | INFO | VERIDEX — FLORIDA REAL ESTATE INTELLIGENCE SYSTEM
2026-05-20 13:12:26,426 | INFO | Started : 2026-05-20 13:12:26
2026-05-20 13:12:26,426 | INFO | Mode    : PIPELINE=TRAIN | RUN=DRY_RUN | DEMO=False
2026-05-20 13:12:26,426 | INFO | =======================================================
2026-05-20 13:12:26,426 | INFO | Database initialized successfully. All tables ready.
2026-05-20 13:12:26,426 | INFO | Resuming incomplete run → RUN_20260520_130019
2026-05-20 13:12:26,426 | INFO | Run ID  : RUN_20260520_130019
2026-05-20 13:12:26,603 | INFO | PIPELINE MODE: TRAIN
2026-05-20 13:12:26,603 | INFO | Flow: scraper → cleaner → features → model
2026-05-20 13:12:26,603 | INFO | -------------------------------------------------------
2026-05-20 13:12:26,603 | INFO | SKIP  | scraper      | Already completed in run RUN_20260520_130019
2026-05-20 13:12:26,603 | WARNING | Scraper returned 0 records. Check RUN_MODE and TOTAL_GOAL in project_config.py.
2026-05-20 13:12:26,603 | INFO | =======================================================
2026-05-20 13:12:26,603 | INFO | VERIDEX PIPELINE — RUN SUMMARY
2026-05-20 13:12:26,603 | INFO | Run ID  : RUN_20260520_130019
